ID_Transacao,Data,Investidor,Ativo,Valor_Aporte,Rendimento_Mensal_Porcentagem,Analise_rendimento,Analise
1224,2023-08-13,Anonimo,Bitcoin,1292.10220131585,-4.605789244912717,-59.511504221485886,Prejuizo
1225,2023-08-14,Andrei S.R,Bitcoin,3633.425895451049,-2.917828360308523,-106.01713122826462,Prejuizo
1227,2023-08-16,Andrei S.R.,Bitcoin,2007.7678672704833,-1.4291067589133275,-28.693146294452443,Prejuizo
1240,2023-08-29,Andrei S.R.,Bitcoin,811.2188923509491,-4.73996152978528,-38.45146341978525,Prejuizo
1243,2023-09-01,Andrei S.R,Bitcoin,3298.6327912551824,-4.469355922523606,-147.42764001826924,Prejuizo
1258,2023-09-16,Andrei S.R,Bitcoin,2665.7291422193425,0.889315190838353,23.706734208361535,Lucro
1266,2023-09-24,Anonimo,Bitcoin,4448.6169558974525,3.504270089384669,155.89155337680918,Lucro
1269,2023-09-27,Andrei S.R,Bitcoin,2196.110865929137,5.832684293217339,128.09221353868807,Lucro
1271,2023-09-29,Andrei S.R.,Bitcoin,0.0,0.1577537086640461,0.0,Zero
1283,2023-10-11,Andrei S.R.,Bitcoin,143.2767517597265,6.083560050315867,8.716327231444957,Lucro
1288,2023-10-16,Anonimo,Bitcoin,2421.487801602549,-2.2622873986238545,-54.78101339486827,Prejuizo
1291,2023-10-19,Anonimo,Bitcoin,1260.4985980117508,6.9482620434061655,87.58274564331735,Lucro
1292,2023-10-20,Anonimo,Bitcoin,1115.9528645836826,7.010337208673068,78.23205889716287,Lucro
1293,2023-10-21,Anonimo,Bitcoin,3274.403145531537,8.30073349092511,271.79947852904155,Lucro
1300,2023-10-28,Anonimo,Bitcoin,756.5074836168915,-1.6743326248784118,-12.66645160784432,Prejuizo
1310,2023-11-07,Andrei S.R.,Bitcoin,1673.4781951591694,6.328092805937944,105.89925327680754,Lucro
1322,2023-11-19,Andrei S.R,Bitcoin,772.6689751497913,1.6848778163392168,13.01852815603441,Lucro
1331,2023-11-28,Andrei S.R.,Bitcoin,654.1184427712526,11.382046353483991,74.45206436291163,Lucro
1342,2023-12-09,Anonimo,Bitcoin,2367.449856663084,-1.297341423227607,-30.7139076646328,Prejuizo
1343,2023-12-10,Anonimo,Bitcoin,1239.5852369433055,5.838018947567162,72.36722100399548,Lucro
1349,2023-12-16,Andrei S.R.,Bitcoin,1679.8292724322291,11.983913031306386,201.30927908270516,Lucro
1371,2024-01-07,Andrei S.R.,Bitcoin,2746.997436868174,11.578309483013548,318.0558647310469,Lucro
1377,2024-01-13,Andrei S.R.,Bitcoin,2275.013008607528,8.925775517562794,203.06255414365944,Lucro
1382,2024-01-18,Andrei S.R,Bitcoin,0.0,5.789825847506744,0.0,Zero
1390,2024-01-26,Andrei S.R.,Bitcoin,652.377992977463,900.0,5871.401936797167,Lucro
1397,2024-02-02,Andrei S.R.,Bitcoin,4030.808561248119,2.014236309034203,81.19000958831877,Lucro
1399,2024-02-04,Anonimo,Bitcoin,3856.7244679601927,3.038618272184843,117.1911343912621,Lucro
1401,2024-02-06,Andrei S.R.,Bitcoin,1100.9374655693407,7.550109264367402,83.12198158284247,Lucro
1411,2024-02-16,Anonimo,Bitcoin,313.0368622431961,0.7447798330816351,2.3314354200988636,Lucro
1413,2024-02-18,Anonimo,Bitcoin,3916.5152328477634,-0.3278449790018012,-12.840098542732095,Prejuizo
1415,2024-02-20,Anonimo,Bitcoin,877.2701951651695,-4.642521305331724,-40.72745571586819,Prejuizo
1419,2024-02-24,Andrei S.R,Bitcoin,2101.277722115163,8.592945653861397,180.56165269805268,Lucro
1440,2024-03-16,Andrei S.R.,Bitcoin,2576.098173408961,10.591689471335066,272.85231900421184,Lucro
1453,2024-03-29,Andrei S.R.,Bitcoin,2756.0697732767667,-0.5111885632667867,-14.088713476643692,Prejuizo
1468,2024-04-13,Andrei S.R,Bitcoin,1204.248278584209,-3.260264801771797,-39.26168275262374,Prejuizo
1475,2024-04-20,Andrei S.R,Bitcoin,1626.4459406654323,-0.5963359610037733,-9.699082030474067,Prejuizo
1492,2024-05-07,Andrei S.R,Bitcoin,2116.0524614714277,9.167259534300696,193.984021025044,Lucro
